row,col,entryHex,tileIndex,palette,priority,hflip,vflip
1,22,0x2823,35,2,1,0,0
1,23,0x2000,0,0,1,0,0
1,24,0x2000,0,0,1,0,0
1,25,0x2000,0,0,1,0,0
1,26,0x2000,0,0,1,0,0
1,27,0x2000,0,0,1,0,0
1,28,0x2000,0,0,1,0,0
1,29,0x6823,35,2,1,1,0
1,30,0x2824,36,2,1,0,0
1,31,0x281F,31,2,1,0,0
1,32,0x2825,37,2,1,0,0
1,33,0x2826,38,2,1,0,0
1,34,0x2827,39,2,1,0,0
1,35,0x2828,40,2,1,0,0
1,36,0x2829,41,2,1,0,0
1,37,0x282A,42,2,1,0,0
1,38,0x282B,43,2,1,0,0
1,39,0x282C,44,2,1,0,0
1,40,0x282D,45,2,1,0,0
1,41,0x282E,46,2,1,0,0
1,42,0x282F,47,2,1,0,0
1,43,0x2830,48,2,1,0,0
1,44,0x2831,49,2,1,0,0
1,45,0x2832,50,2,1,0,0
1,46,0x2833,51,2,1,0,0
1,47,0x2834,52,2,1,0,0
1,48,0x2835,53,2,1,0,0
1,49,0x2836,54,2,1,0,0
1,50,0x2837,55,2,1,0,0
1,51,0x2838,56,2,1,0,0
1,52,0x2839,57,2,1,0,0
1,53,0x283A,58,2,1,0,0
1,54,0x283B,59,2,1,0,0
1,55,0x283C,60,2,1,0,0
1,56,0x283D,61,2,1,0,0
1,57,0x283E,62,2,1,0,0
1,58,0x283F,63,2,1,0,0
1,59,0x2840,64,2,1,0,0
1,60,0x2841,65,2,1,0,0
1,61,0x2842,66,2,1,0,0
1,62,0x2843,67,2,1,0,0
1,63,0x2844,68,2,1,0,0
2,0,0x2845,69,2,1,0,0
2,1,0x2846,70,2,1,0,0
2,2,0x2847,71,2,1,0,0
2,3,0x2848,72,2,1,0,0
2,4,0x2849,73,2,1,0,0
2,5,0x2845,69,2,1,0,0
2,6,0x2845,69,2,1,0,0
2,7,0x2845,69,2,1,0,0
2,8,0x2845,69,2,1,0,0
2,9,0x2845,69,2,1,0,0
2,10,0x2845,69,2,1,0,0
2,11,0x2845,69,2,1,0,0
2,12,0x2845,69,2,1,0,0
2,13,0x2845,69,2,1,0,0
2,14,0x2845,69,2,1,0,0
2,15,0x2845,69,2,1,0,0
2,16,0x2845,69,2,1,0,0
2,17,0x2845,69,2,1,0,0
2,18,0x2845,69,2,1,0,0
2,19,0x2845,69,2,1,0,0
2,20,0x2845,69,2,1,0,0
2,21,0x284A,74,2,1,0,0
2,22,0x284B,75,2,1,0,0
2,23,0x284C,76,2,1,0,0
2,24,0x284C,76,2,1,0,0
2,25,0x284C,76,2,1,0,0
2,26,0x284C,76,2,1,0,0
2,27,0x284C,76,2,1,0,0
2,28,0x284C,76,2,1,0,0
2,29,0x284D,77,2,1,0,0
2,30,0x284E,78,2,1,0,0
2,31,0x2845,69,2,1,0,0
2,32,0x284F,79,2,1,0,0
2,33,0x2850,80,2,1,0,0
2,34,0x2851,81,2,1,0,0
2,35,0x2852,82,2,1,0,0
2,36,0x2853,83,2,1,0,0
2,37,0x2854,84,2,1,0,0
2,38,0x2855,85,2,1,0,0
2,39,0x2856,86,2,1,0,0
2,40,0x2857,87,2,1,0,0
2,41,0x2858,88,2,1,0,0
2,42,0x2859,89,2,1,0,0
2,43,0x285A,90,2,1,0,0
2,44,0x285B,91,2,1,0,0
2,45,0x285C,92,2,1,0,0
2,46,0x285D,93,2,1,0,0
2,47,0x285E,94,2,1,0,0
2,48,0x285F,95,2,1,0,0
2,49,0x2860,96,2,1,0,0
2,50,0x2861,97,2,1,0,0
2,51,0x2862,98,2,1,0,0
2,52,0x2863,99,2,1,0,0
2,53,0x2864,100,2,1,0,0
2,54,0x2865,101,2,1,0,0
2,55,0x2866,102,2,1,0,0
2,56,0x2867,103,2,1,0,0
2,57,0x2868,104,2,1,0,0
2,58,0x2869,105,2,1,0,0
2,59,0x286A,106,2,1,0,0
2,60,0x286B,107,2,1,0,0
2,61,0x286C,108,2,1,0,0
2,62,0x286D,109,2,1,0,0
2,63,0x286E,110,2,1,0,0
3,0,0x2000,0,0,1,0,0
3,1,0x2000,0,0,1,0,0
3,2,0x2000,0,0,1,0,0
3,3,0x2000,0,0,1,0,0
3,4,0x2000,0,0,1,0,0
3,5,0x2000,0,0,1,0,0
3,6,0x2000,0,0,1,0,0
3,7,0x2000,0,0,1,0,0
3,8,0x2000,0,0,1,0,0
3,9,0x2000,0,0,1,0,0
3,10,0x2000,0,0,1,0,0
3,11,0x2000,0,0,1,0,0
3,12,0x2000,0,0,1,0,0
3,13,0x2000,0,0,1,0,0
3,14,0x2000,0,0,1,0,0
3,15,0x2000,0,0,1,0,0
3,16,0x2000,0,0,1,0,0
3,17,0x2000,0,0,1,0,0
3,18,0x2000,0,0,1,0,0
3,19,0x2000,0,0,1,0,0
3,20,0x2000,0,0,1,0,0
3,21,0x2000,0,0,1,0,0
3,22,0x2000,0,0,1,0,0
3,23,0x2000,0,0,1,0,0
3,24,0x2000,0,0,1,0,0
3,25,0x2000,0,0,1,0,0
3,26,0x2000,0,0,1,0,0
3,27,0x2000,0,0,1,0,0
3,28,0x2000,0,0,1,0,0
3,29,0x2000,0,0,1,0,0
3,30,0x2000,0,0,1,0,0
3,31,0x2000,0,0,1,0,0
3,32,0x286F,111,2,1,0,0
3,33,0x2870,112,2,1,0,0
3,34,0x2871,113,2,1,0,0
3,35,0x2872,114,2,1,0,0
3,36,0x2873,115,2,1,0,0
3,37,0x2874,116,2,1,0,0
3,38,0x2875,117,2,1,0,0
3,39,0x2876,118,2,1,0,0
3,40,0x2877,119,2,1,0,0
3,41,0x2878,120,2,1,0,0
3,42,0x2879,121,2,1,0,0
3,43,0x287A,122,2,1,0,0
3,44,0x287B,123,2,1,0,0
3,45,0x287C,124,2,1,0,0
3,46,0x287D,125,2,1,0,0
3,47,0x287E,126,2,1,0,0
3,48,0x287F,127,2,1,0,0
3,49,0x2880,128,2,1,0,0
3,50,0x2881,129,2,1,0,0
3,51,0x2882,130,2,1,0,0
3,52,0x2883,131,2,1,0,0
3,53,0x2884,132,2,1,0,0
3,54,0x2885,133,2,1,0,0
3,55,0x2886,134,2,1,0,0
3,56,0x2887,135,2,1,0,0
3,57,0x2888,136,2,1,0,0
3,58,0x2889,137,2,1,0,0
3,59,0x288A,138,2,1,0,0
3,60,0x288B,139,2,1,0,0
3,61,0x288C,140,2,1,0,0
3,62,0x288D,141,2,1,0,0
3,63,0x288E,142,2,1,0,0
4,0,0x2000,0,0,1,0,0
4,1,0x2000,0,0,1,0,0
4,2,0x2000,0,0,1,0,0
4,3,0x2000,0,0,1,0,0
4,4,0x2000,0,0,1,0,0
4,5,0x2000,0,0,1,0,0
4,6,0x2000,0,0,1,0,0
4,7,0x2000,0,0,1,0,0
4,8,0x2000,0,0,1,0,0
4,9,0x2000,0,0,1,0,0
4,10,0x2000,0,0,1,0,0
4,11,0x2000,0,0,1,0,0
4,12,0x2000,0,0,1,0,0
4,13,0x2000,0,0,1,0,0
4,14,0x2000,0,0,1,0,0
4,15,0x2000,0,0,1,0,0
4,16,0x2000,0,0,1,0,0
4,17,0x2000,0,0,1,0,0
4,18,0x2000,0,0,1,0,0
4,19,0x2000,0,0,1,0,0
4,20,0x2000,0,0,1,0,0
4,21,0x2000,0,0,1,0,0
4,22,0x2000,0,0,1,0,0
4,23,0x2000,0,0,1,0,0
4,24,0x2000,0,0,1,0,0
4,25,0x2000,0,0,1,0,0
4,26,0x2000,0,0,1,0,0
4,27,0x2000,0,0,1,0,0
4,28,0x2000,0,0,1,0,0
4,29,0x2000,0,0,1,0,0
4,30,0x2000,0,0,1,0,0
4,31,0x2000,0,0,1,0,0
4,32,0x288F,143,2,1,0,0
4,33,0x2890,144,2,1,0,0
4,34,0x2891,145,2,1,0,0
4,35,0x2892,146,2,1,0,0
4,36,0x2893,147,2,1,0,0
4,37,0x2894,148,2,1,0,0
4,38,0x2895,149,2,1,0,0
4,39,0x2896,150,2,1,0,0
4,40,0x2897,151,2,1,0,0
4,41,0x2898,152,2,1,0,0
4,42,0x2899,153,2,1,0,0
4,43,0x289A,154,2,1,0,0
4,44,0x289B,155,2,1,0,0
4,45,0x289C,156,2,1,0,0
4,46,0x289D,157,2,1,0,0
4,47,0x289E,158,2,1,0,0
4,48,0x289F,159,2,1,0,0
4,49,0x28A0,160,2,1,0,0
4,50,0x28A1,161,2,1,0,0
4,51,0x28A2,162,2,1,0,0
4,52,0x28A3,163,2,1,0,0
4,53,0x28A4,164,2,1,0,0
4,54,0x28A5,165,2,1,0,0
4,55,0x28A6,166,2,1,0,0
4,56,0x28A7,167,2,1,0,0
4,57,0x28A8,168,2,1,0,0
4,58,0x28A9,169,2,1,0,0
4,59,0x28AA,170,2,1,0,0
4,60,0x28AB,171,2,1,0,0
4,61,0x28AC,172,2,1,0,0
4,62,0x28AD,173,2,1,0,0
4,63,0x28AE,174,2,1,0,0
5,0,0x2000,0,0,1,0,0
5,1,0x2000,0,0,1,0,0
5,2,0x2000,0,0,1,0,0
5,3,0x2000,0,0,1,0,0
5,4,0x2000,0,0,1,0,0
5,5,0x2000,0,0,1,0,0
5,6,0x2000,0,0,1,0,0
5,7,0x2000,0,0,1,0,0
5,8,0x2000,0,0,1,0,0
5,9,0x2000,0,0,1,0,0
5,10,0x2000,0,0,1,0,0
5,11,0x2000,0,0,1,0,0
5,12,0x2000,0,0,1,0,0
5,13,0x2000,0,0,1,0,0
5,14,0x2000,0,0,1,0,0
5,15,0x2000,0,0,1,0,0
5,16,0x2000,0,0,1,0,0
5,17,0x2000,0,0,1,0,0
5,18,0x2000,0,0,1,0,0
5,19,0x2000,0,0,1,0,0
5,20,0x2000,0,0,1,0,0
5,21,0x2000,0,0,1,0,0
5,22,0x2000,0,0,1,0,0
5,23,0x2000,0,0,1,0,0
5,24,0x2000,0,0,1,0,0
5,25,0x2000,0,0,1,0,0
5,26,0x2000,0,0,1,0,0
5,27,0x2000,0,0,1,0,0
5,28,0x2000,0,0,1,0,0
5,29,0x2000,0,0,1,0,0
5,30,0x2000,0,0,1,0,0
5,31,0x2000,0,0,1,0,0
5,32,0x28AF,175,2,1,0,0
5,33,0x28B0,176,2,1,0,0
5,34,0x28B1,177,2,1,0,0
5,35,0x28B2,178,2,1,0,0
5,36,0x28B3,179,2,1,0,0
5,37,0x28B4,180,2,1,0,0
5,38,0x28B5,181,2,1,0,0
5,39,0x28B6,182,2,1,0,0
5,40,0x28B7,183,2,1,0,0
5,41,0x28B8,184,2,1,0,0
5,42,0x2872,114,2,1,0,0
5,43,0x2872,114,2,1,0,0
5,44,0x28B9,185,2,1,0,0
5,45,0x28BA,186,2,1,0,0
5,46,0x28BB,187,2,1,0,0
5,47,0x28BC,188,2,1,0,0
5,48,0x28BD,189,2,1,0,0
5,49,0x28BE,190,2,1,0,0
5,50,0x28BF,191,2,1,0,0
5,51,0x28C0,192,2,1,0,0
5,52,0x28C1,193,2,1,0,0
5,53,0x28C2,194,2,1,0,0
5,54,0x28C3,195,2,1,0,0
5,55,0x28C4,196,2,1,0,0
5,56,0x28C5,197,2,1,0,0
5,57,0x28C6,198,2,1,0,0
5,58,0x28C7,199,2,1,0,0
5,59,0x28C8,200,2,1,0,0
5,60,0x28C9,201,2,1,0,0
5,61,0x28CA,202,2,1,0,0
5,62,0x28CB,203,2,1,0,0
5,63,0x2872,114,2,1,0,0
6,0,0x2000,0,0,1,0,0
6,1,0x2000,0,0,1,0,0
6,2,0x2000,0,0,1,0,0
6,3,0x2000,0,0,1,0,0
6,4,0x2000,0,0,1,0,0
6,5,0x2000,0,0,1,0,0
6,6,0x2000,0,0,1,0,0
6,7,0x2000,0,0,1,0,0
6,8,0x2000,0,0,1,0,0
6,9,0x2000,0,0,1,0,0
6,10,0x2000,0,0,1,0,0
6,11,0x2000,0,0,1,0,0
6,12,0x2000,0,0,1,0,0
6,13,0x2000,0,0,1,0,0
6,14,0x2000,0,0,1,0,0
6,15,0x2000,0,0,1,0,0
6,16,0x2000,0,0,1,0,0
6,17,0x2000,0,0,1,0,0
6,18,0x2000,0,0,1,0,0
6,19,0x2000,0,0,1,0,0
6,20,0x2000,0,0,1,0,0
6,21,0x2000,0,0,1,0,0
6,22,0x2000,0,0,1,0,0
6,23,0x2000,0,0,1,0,0
6,24,0x2000,0,0,1,0,0
6,25,0x2000,0,0,1,0,0
6,26,0x2000,0,0,1,0,0
6,27,0x2000,0,0,1,0,0
6,28,0x2000,0,0,1,0,0
6,29,0x2000,0,0,1,0,0
6,30,0x2000,0,0,1,0,0
6,31,0x2000,0,0,1,0,0
6,32,0x28CC,204,2,1,0,0
6,33,0x28CD,205,2,1,0,0
6,34,0x28CE,206,2,1,0,0
6,35,0x28CF,207,2,1,0,0
6,36,0x28D0,208,2,1,0,0
6,37,0x28D1,209,2,1,0,0
6,38,0x28D2,210,2,1,0,0
6,39,0x28D3,211,2,1,0,0
6,40,0x28D4,212,2,1,0,0
6,41,0x28D5,213,2,1,0,0
6,42,0x28D6,214,2,1,0,0
6,43,0x28D7,215,2,1,0,0
6,44,0x28D8,216,2,1,0,0
6,45,0x28D9,217,2,1,0,0
6,46,0x28DA,218,2,1,0,0
6,47,0x2872,114,2,1,0,0
6,48,0x28DB,219,2,1,0,0
6,49,0x28DC,220,2,1,0,0
6,50,0x28DD,221,2,1,0,0
6,51,0x28DE,222,2,1,0,0
6,52,0x28DF,223,2,1,0,0
6,53,0x28E0,224,2,1,0,0
6,54,0x28E1,225,2,1,0,0
6,55,0x28E2,226,2,1,0,0
6,56,0x28E3,227,2,1,0,0
6,57,0x28E4,228,2,1,0,0
6,58,0x28E5,229,2,1,0,0
6,59,0x28E6,230,2,1,0,0
6,60,0x28E7,231,2,1,0,0
6,61,0x28E8,232,2,1,0,0
6,62,0x28CB,203,2,1,0,0
6,63,0x2872,114,2,1,0,0
7,0,0x2000,0,0,1,0,0
7,1,0x2000,0,0,1,0,0
7,2,0x2000,0,0,1,0,0
7,3,0x2000,0,0,1,0,0
7,4,0x2000,0,0,1,0,0
7,5,0x2000,0,0,1,0,0
7,6,0x2000,0,0,1,0,0
7,7,0x2000,0,0,1,0,0
7,8,0x2000,0,0,1,0,0
7,9,0x2000,0,0,1,0,0
7,10,0x2000,0,0,1,0,0
7,11,0x2000,0,0,1,0,0
7,12,0x2000,0,0,1,0,0
7,13,0x2000,0,0,1,0,0
7,14,0x2000,0,0,1,0,0
7,15,0x2000,0,0,1,0,0
7,16,0x2000,0,0,1,0,0
7,17,0x2000,0,0,1,0,0
7,18,0x2000,0,0,1,0,0
7,19,0x2000,0,0,1,0,0
7,20,0x2000,0,0,1,0,0
7,21,0x2000,0,0,1,0,0
7,22,0x2000,0,0,1,0,0
7,23,0x2000,0,0,1,0,0
7,24,0x2000,0,0,1,0,0
7,25,0x2000,0,0,1,0,0
7,26,0x2000,0,0,1,0,0
7,27,0x2000,0,0,1,0,0
7,28,0x2000,0,0,1,0,0
7,29,0x2000,0,0,1,0,0
7,30,0x2000,0,0,1,0,0
7,31,0x2000,0,0,1,0,0
7,32,0x28E9,233,2,1,0,0
7,33,0x28EA,234,2,1,0,0
7,34,0x28EB,235,2,1,0,0
7,35,0x28EC,236,2,1,0,0
7,36,0x28ED,237,2,1,0,0
7,37,0x28EE,238,2,1,0,0
7,38,0x28EF,239,2,1,0,0
7,39,0x28F0,240,2,1,0,0
7,40,0x28F1,241,2,1,0,0
7,41,0x28F2,242,2,1,0,0
7,42,0x28F3,243,2,1,0,0
7,43,0x28F4,244,2,1,0,0
7,44,0x28F5,245,2,1,0,0
7,45,0x28F6,246,2,1,0,0
7,46,0x28F7,247,2,1,0,0
7,47,0x28F8,248,2,1,0,0
7,48,0x28F9,249,2,1,0,0
7,49,0x28FA,250,2,1,0,0
7,50,0x28FB,251,2,1,0,0
7,51,0x28FC,252,2,1,0,0
7,52,0x28FD,253,2,1,0,0
7,53,0x28FE,254,2,1,0,0
7,54,0x28FF,255,2,1,0,0
7,55,0x2900,256,2,1,0,0
7,56,0x2901,257,2,1,0,0
7,57,0x2902,258,2,1,0,0
7,58,0x2903,259,2,1,0,0
7,59,0x2904,260,2,1,0,0
7,60,0x2905,261,2,1,0,0
7,61,0x2906,262,2,1,0,0
7,62,0x2907,263,2,1,0,0
7,63,0x2908,264,2,1,0,0
8,0,0x2000,0,0,1,0,0
8,1,0x2000,0,0,1,0,0
8,2,0x2000,0,0,1,0,0
8,3,0x2000,0,0,1,0,0
8,4,0x2000,0,0,1,0,0
8,5,0x2000,0,0,1,0,0
8,6,0x2000,0,0,1,0,0
8,7,0x2000,0,0,1,0,0
8,8,0x2000,0,0,1,0,0
8,9,0x2000,0,0,1,0,0
8,10,0x2000,0,0,1,0,0
8,11,0x2000,0,0,1,0,0
8,12,0x2000,0,0,1,0,0
8,13,0x2000,0,0,1,0,0
8,14,0x2000,0,0,1,0,0
8,15,0x2000,0,0,1,0,0
8,16,0x2000,0,0,1,0,0
8,17,0x2000,0,0,1,0,0
8,18,0x2000,0,0,1,0,0
8,19,0x2000,0,0,1,0,0
8,20,0x2000,0,0,1,0,0
8,21,0x2000,0,0,1,0,0
8,22,0x2000,0,0,1,0,0
8,23,0x2000,0,0,1,0,0
8,24,0x2000,0,0,1,0,0
8,25,0x2000,0,0,1,0,0
8,26,0x2000,0,0,1,0,0
8,27,0x2000,0,0,1,0,0
8,28,0x2000,0,0,1,0,0
8,29,0x2000,0,0,1,0,0
8,30,0x2000,0,0,1,0,0
8,31,0x2000,0,0,1,0,0
8,32,0x2909,265,2,1,0,0
8,33,0x290A,266,2,1,0,0
8,34,0x290B,267,2,1,0,0
8,35,0x290C,268,2,1,0,0
8,36,0x290D,269,2,1,0,0
8,37,0x290E,270,2,1,0,0
8,38,0x290F,271,2,1,0,0
8,39,0x2910,272,2,1,0,0
8,40,0x2872,114,2,1,0,0
8,41,0x2872,114,2,1,0,0
8,42,0x2911,273,2,1,0,0
8,43,0x2912,274,2,1,0,0
8,44,0x2913,275,2,1,0,0
8,45,0x2914,276,2,1,0,0
8,46,0x2915,277,2,1,0,0
8,47,0x2916,278,2,1,0,0
8,48,0x2917,279,2,1,0,0
8,49,0x2918,280,2,1,0,0
8,50,0x2919,281,2,1,0,0
8,51,0x291A,282,2,1,0,0
8,52,0x291B,283,2,1,0,0
8,53,0x291C,284,2,1,0,0
8,54,0x291D,285,2,1,0,0
8,55,0x291E,286,2,1,0,0
8,56,0x291F,287,2,1,0,0
8,57,0x2920,288,2,1,0,0
8,58,0x2920,288,2,1,0,0
8,59,0x2920,288,2,1,0,0
8,60,0x2920,288,2,1,0,0
8,61,0x2920,288,2,1,0,0
8,62,0x2921,289,2,1,0,0
8,63,0x2922,290,2,1,0,0
9,0,0x2000,0,0,1,0,0
9,1,0x2000,0,0,1,0,0
9,2,0x2000,0,0,1,0,0
9,3,0x2000,0,0,1,0,0
9,4,0x2000,0,0,1,0,0
9,5,0x2000,0,0,1,0,0
9,6,0x2000,0,0,1,0,0
9,7,0x2000,0,0,1,0,0
9,8,0x2000,0,0,1,0,0
9,9,0x2000,0,0,1,0,0
9,10,0x2000,0,0,1,0,0
9,11,0x2000,0,0,1,0,0
9,12,0x2000,0,0,1,0,0
9,13,0x2000,0,0,1,0,0
9,14,0x2000,0,0,1,0,0
9,15,0x2000,0,0,1,0,0
9,16,0x2000,0,0,1,0,0
9,17,0x2000,0,0,1,0,0
9,18,0x32F0,752,4,1,0,0
9,19,0x2000,0,0,1,0,0
9,20,0x2000,0,0,1,0,0
9,21,0x2000,0,0,1,0,0
9,22,0x2000,0,0,1,0,0
9,23,0x2000,0,0,1,0,0
9,24,0x2000,0,0,1,0,0
9,25,0x2000,0,0,1,0,0
9,26,0x2000,0,0,1,0,0
9,27,0x2000,0,0,1,0,0
9,28,0x2000,0,0,1,0,0
9,29,0x2000,0,0,1,0,0
9,30,0x2000,0,0,1,0,0
9,31,0x2000,0,0,1,0,0
9,32,0x2923,291,2,1,0,0
9,33,0x2924,292,2,1,0,0
9,34,0x2925,293,2,1,0,0
9,35,0x2926,294,2,1,0,0
9,36,0x2927,295,2,1,0,0
9,37,0x2928,296,2,1,0,0
9,38,0x2928,296,2,1,0,0
9,39,0x2928,296,2,1,0,0
9,40,0x2928,296,2,1,0,0
9,41,0x2929,297,2,1,0,0
9,42,0x292A,298,2,1,0,0
9,43,0x292B,299,2,1,0,0
9,44,0x292C,300,2,1,0,0
9,45,0x292D,301,2,1,0,0
9,46,0x292E,302,2,1,0,0
9,47,0x292F,303,2,1,0,0
9,48,0x2930,304,2,1,0,0
9,49,0x2931,305,2,1,0,0
9,50,0x2932,306,2,1,0,0
9,51,0x2933,307,2,1,0,0
9,52,0x2934,308,2,1,0,0
9,53,0x2935,309,2,1,0,0
9,54,0x2936,310,2,1,0,0
9,55,0x2937,311,2,1,0,0
9,56,0x2938,312,2,1,0,0
9,57,0x2939,313,2,1,0,0
9,58,0x293A,314,2,1,0,0
9,59,0x293A,314,2,1,0,0
9,60,0x293A,314,2,1,0,0
9,61,0x293A,314,2,1,0,0
9,62,0x293A,314,2,1,0,0
9,63,0x293A,314,2,1,0,0
10,0,0x2000,0,0,1,0,0
10,1,0x32F0,752,4,1,0,0
10,2,0x2000,0,0,1,0,0
10,3,0x2000,0,0,1,0,0
10,4,0x2000,0,0,1,0,0
10,5,0x2000,0,0,1,0,0
10,6,0x2000,0,0,1,0,0
10,7,0x2000,0,0,1,0,0
10,8,0x2000,0,0,1,0,0
10,9,0x32F0,752,4,1,0,0
10,10,0x2000,0,0,1,0,0
10,11,0x2000,0,0,1,0,0
10,12,0x2000,0,0,1,0,0
10,13,0x2000,0,0,1,0,0
10,14,0x2000,0,0,1,0,0
10,15,0x2000,0,0,1,0,0
10,16,0x2000,0,0,1,0,0
10,17,0x2000,0,0,1,0,0
10,18,0x2000,0,0,1,0,0
10,19,0x2000,0,0,1,0,0
10,20,0x2000,0,0,1,0,0
10,21,0x2000,0,0,1,0,0
10,22,0x2000,0,0,1,0,0
10,23,0x2000,0,0,1,0,0
10,24,0x2000,0,0,1,0,0
10,25,0x2000,0,0,1,0,0
10,26,0x2000,0,0,1,0,0
10,27,0x2000,0,0,1,0,0
10,28,0x2000,0,0,1,0,0
10,29,0x2000,0,0,1,0,0
10,30,0x2000,0,0,1,0,0
10,31,0x2000,0,0,1,0,0
10,32,0x293B,315,2,1,0,0
10,33,0x293C,316,2,1,0,0
10,34,0x293D,317,2,1,0,0
10,35,0x293E,318,2,1,0,0
10,36,0x293F,319,2,1,0,0
10,37,0x2940,320,2,1,0,0
10,38,0x2941,321,2,1,0,0
10,39,0x2942,322,2,1,0,0
10,40,0x2943,323,2,1,0,0
10,41,0x2944,324,2,1,0,0
10,42,0x2945,325,2,1,0,0
10,43,0x2946,326,2,1,0,0
10,44,0x2930,304,2,1,0,0
10,45,0x2947,327,2,1,0,0
10,46,0x2948,328,2,1,0,0
10,47,0x2949,329,2,1,0,0
10,48,0x294A,330,2,1,0,0
10,49,0x294B,331,2,1,0,0
10,50,0x294C,332,2,1,0,0
10,51,0x294C,332,2,1,0,0
10,52,0x294D,333,2,1,0,0
10,53,0x294E,334,2,1,0,0
10,54,0x294F,335,2,1,0,0
10,55,0x2950,336,2,1,0,0
10,56,0x2951,337,2,1,0,0
10,57,0x2951,337,2,1,0,0
10,58,0x2951,337,2,1,0,0
10,59,0x2951,337,2,1,0,0
10,60,0x2951,337,2,1,0,0
10,61,0x2951,337,2,1,0,0
10,62,0x2951,337,2,1,0,0
10,63,0x2951,337,2,1,0,0
11,0,0x2000,0,0,1,0,0
11,1,0x2000,0,0,1,0,0
11,2,0x2000,0,0,1,0,0
11,3,0x2000,0,0,1,0,0
11,4,0x2000,0,0,1,0,0
11,5,0x2000,0,0,1,0,0
11,6,0x2000,0,0,1,0,0
11,7,0x2000,0,0,1,0,0
11,8,0x2000,0,0,1,0,0
11,9,0x2000,0,0,1,0,0
11,10,0x2000,0,0,1,0,0
11,11,0x2000,0,0,1,0,0
11,12,0x2000,0,0,1,0,0
11,13,0x2000,0,0,1,0,0
11,14,0x2000,0,0,1,0,0
11,15,0x2000,0,0,1,0,0
11,16,0x2000,0,0,1,0,0
11,17,0x2000,0,0,1,0,0
11,18,0x2000,0,0,1,0,0
11,19,0x2000,0,0,1,0,0
11,20,0x2000,0,0,1,0,0
11,21,0x2000,0,0,1,0,0
11,22,0x2000,0,0,1,0,0
11,23,0x2000,0,0,1,0,0
